,G1,G2,G3,SP2_1,SP2_2,SP2_3,R1,R2,R3,SP1_1,SP1_2,SP1_3,NC,Time
40,27043.699084783264,27618.073642817017,26992.346434920008,21507.18321635797,21330.506594354738,20882.28529483729,4468.5433400055745,4018.083228247163,3955.4666322447397,12033.505026992225,11933.567405087271,12276.682801593883,131.14754098360655,410
41,27385.539028792602,28010.050177384896,27402.226955389895,21545.659874714052,21351.18795178452,21098.744497822518,4716.354738762391,4165.284481000612,4108.524969014029,12038.756306010824,11947.351808750042,12318.767802457058,132.58785942492014,420
42,27915.488215488214,28371.957089808828,27621.653856347733,21700.91447014524,21511.035207566998,21168.672334859388,4728.936510049248,4273.546273546273,4277.639407776394,12090.843310090777,12079.61269499731,12422.138703729968,136.36363636363637,430
43,28306.305903398923,28790.427350427348,27779.524073049255,21793.224508050087,21693.686398949558,21298.596453051898,4746.784363177806,4427.464387464387,4381.116774791473,12208.622387569756,12107.535550330309,12508.777725342141,138.46153846153845,440
44,28576.180425265793,29289.291213848275,28246.964101683272,21828.359730076678,21543.82727518411,21305.128259041212,4740.411383311182,4458.524533085741,4396.6932457786115,12347.829488176989,12191.565040650406,12608.982458067823,141.7682926829268,450
45,29014.810267106237,29612.260414608372,28575.129296344723,21878.433077978123,21756.431203078155,21418.510804478,4793.439398575112,4412.417500764894,4375.987410245395,12247.232807113047,12295.709143510732,12686.133649860043,146.7065868263473,460
46,29688.11280308423,30275.471642532204,28925.58854989049,22067.950904624726,21913.43046114055,21705.44615145408,4762.355478472643,4439.185328143699,4396.849561720342,12230.926782413573,12220.278687339249,12708.18489877487,144.7562776957164,470
47,29930.743582937168,30461.889743084303,29147.018581013697,22228.89090542448,22044.543482361816,21576.19977109888,4751.329080276449,4390.800719748087,4387.121789982201,12161.282270717445,12123.807325330872,12472.629036359012,147.66081871345028,480
48,30153.929796136665,30968.506364180445,29256.30979321866,21941.973274397533,21755.323135821403,21348.953910734992,4772.144104097298,4386.963720456925,4374.681672896127,11998.59167241329,11986.929676690892,12458.699286391537,149.05933429811864,490
49,30192.389980579967,30912.32156523475,29556.325203252032,21696.611556719592,21619.448010269574,21141.437774430306,4719.755402682233,4335.775847028857,4355.804459332147,11857.653210353676,11867.282514787,12278.15996108679,146.34146341463415,500
50,30040.353046486227,30831.696483938984,29519.63049367851,21420.480954968007,21258.048006171375,20909.405742562525,4727.962891628146,4339.4603082103085,4321.022727272727,11787.262506012506,11749.431818181818,12120.618258859784,150.5681818181818,510
51,30028.103721667754,30731.4095957861,29476.592362574396,21273.53819889031,21161.471940450996,20738.040923418906,4724.295774647887,4345.046482863185,4347.883345269356,11669.269493438953,11685.75690065325,12143.825928925588,150.70422535211267,520
52,29866.13329054655,30561.344072752836,29424.291544851938,20995.91525792643,20788.170905709394,20430.58694755995,4712.861593927009,4327.4228807384025,4337.988826815643,11664.985616880058,11546.652103643462,11903.029414488103,150.83798882681566,530
53,29920.190348901127,30433.477431753046,29367.495909047157,20866.905549101957,20692.21998377123,20237.674529225776,4741.1428221131555,4329.500611275322,4321.98854315144,11588.528429048749,11441.280047051478,11880.601047152295,153.73961218836567,540
54,29763.0568499534,30679.012435657995,29559.886970727184,20807.006048832176,20727.450352615408,20219.29476917752,4725.680630759,4348.30459770115,4318.620689655173,11550.020283975658,11400.70490112551,11849.6024119088,155.86206896551724,550
55,29747.344120614693,30521.25297812432,29421.229541670593,20707.489083655324,20530.653818129573,20190.68756646784,4742.251536163256,4345.696087973635,4353.236783792339,11488.659567115885,11402.48297744345,11824.573780129336,156.37860082304528,560
56,29899.306431273642,30551.93942519104,29328.28372251269,20858.18279906721,20784.072645451623,20366.050117291423,4758.08085338596,4365.056839683333,4391.105541254573,11547.354773589503,11373.376071102039,11819.798348776432,157.10382513661202,570
57,29775.76530612245,30507.918154206855,29270.6519776052,20657.03939370425,20582.10985886892,20201.512843943547,4783.595618083746,4311.1611541168195,4365.541601255887,11526.494400041385,11322.728471233455,11750.153268343873,159.18367346938777,580
