,G1,G2,G3,SP2_1,SP2_2,SP2_3,R1,R2,R3,SP1_1,SP1_2,SP1_3,NC,Time
91,32165.32627506872,30298.358029635565,30685.220924327074,20027.62491745543,19758.51330989453,18922.000433933612,6338.377656615111,5707.459207459207,6072.477350827867,14576.802507836992,13991.148599396023,14007.008633824278,181.81818181818184,920
92,32114.176400880315,30251.03563103563,30719.871482683982,20023.491436100132,19724.356687046875,18781.25541125541,6351.116038433112,5674.112554112554,6052.3982683982695,14557.755937755937,13951.826839826841,13939.600689165907,183.03030303030303,930
93,32082.627118644064,30389.4952505122,30575.082127403424,19846.133063844823,19725.562927328774,18732.724791482524,6332.4313643374735,5663.957910821728,6010.893122879286,14489.2171502341,13907.130295057166,13988.683019265187,185.23002421307507,940
94,32188.4520352454,30385.460786278687,30759.027854455555,19953.3639777835,19689.25417330125,18752.054403502207,6326.554719880815,5609.977495633481,6004.548202704188,14533.520607288589,13883.038739471176,14011.36638452237,188.63361547763,950
95,32362.87639556747,30568.664329696032,30741.191677438186,19901.61327169521,19671.695656218024,18731.95814254686,6311.370786912575,5652.749787272158,6001.984663465037,14355.389468518197,13819.248103770475,13874.601639124008,189.84280532043533,960
96,32330.012306388864,30470.13221536307,30768.94800483676,19674.494223324153,19590.26668615544,18590.27188190532,6275.6146715034265,5629.757253391673,5942.583338925096,14356.508980446515,13769.265465154218,13869.923614592855,191.05199516324063,970
97,32290.706048969,30418.708317403678,30562.902992005926,19622.672797932733,19489.27174520395,18487.289566626026,6222.264024991876,5596.413333407892,5905.004035512511,14278.852931374662,13724.013447442821,13709.358635058283,187.65133171912834,980
98,31955.390010644085,30416.94799424145,30610.821646506807,19559.85779348196,19451.210981726766,18395.75341663942,6143.490528012899,5544.87461105788,5915.123334634418,14192.903245712372,13536.71086699595,13672.03564771824,189.84280532043533,990
99,31722.87457768744,30372.882591909034,30429.408353988656,19422.156412688528,19274.705102356394,18207.622744176497,6106.906093062401,5508.077304468981,5809.189569850502,14013.061601096646,13374.652323800841,13508.708171050259,187.42442563482467,1000
100,31782.399332270386,30209.167303082373,30237.0453499695,19274.89782562529,19242.062039924476,17948.94800483676,6061.960053029531,5481.381684190854,5819.0831399718945,13827.129823018578,13367.00888420542,13464.577143909606,191.05199516324063,1010
101,31692.948528018234,30104.5624732634,30277.352074662467,19233.753134803024,19103.467183011482,18052.15714636881,6064.950353455493,5452.157687260928,5731.334320611932,13798.065296251512,13300.427228942212,13385.467591179182,192.26118500604596,1020
102,31786.071271049987,30219.018239105648,30181.8585642031,19262.300314436023,19142.88259562416,17855.062031826932,6041.090018637129,5444.927415664906,5729.55530374107,13721.247588911616,13226.749467601901,13311.946876231654,193.00361881785284,1030
103,31656.96562598213,30254.24340965076,30253.269945299828,19150.614671503427,19132.799208337852,17925.008966149773,5987.605079177288,5408.9480048367595,5706.930067617029,13724.508921603949,13242.169104724526,13337.519433408186,191.05199516324063,1040
