,Set point 1,Set point 2,Constant Green,Constant Red,Time (min)
102,0.15390316010644245,0.163904710261374,0.1719488999974737,0.10709983699779697,102.1063607924922
103,0.15517904827793189,0.16548307212894742,0.17370461390882375,0.10685436357450466,103.10740354535976
104,0.15646072592918553,0.16706829776213897,0.1754699800831835,0.10659376851864179,104.10844629822734
105,0.15775356019487127,0.16866335241889902,0.17724503552055815,0.10631881206030405,105.1094890510949
106,0.15905851150898742,0.1702702713743842,0.1790298752856381,0.10603009307971226,106.11053180396247
107,0.1603739595789622,0.1718892146090199,0.1808245551493306,0.10572819812621358,107.11157455683005
108,0.1616969750621524,0.17351919267817423,0.1826291520475477,0.10541363269389452,108.11261730969761
109,0.1630240432247621,0.17515862107366784,0.18444373787428262,0.10508689292815133,109.11366006256519
110,0.16435150338337146,0.17680569833482734,0.18626837897832443,0.10474846994209976,110.11470281543275
111,0.16567589999722793,0.17845868540216916,0.18810308379817806,0.10439895489459157,111.11574556830033
112,0.16699468884985844,0.1801162466138061,0.1899477685370198,0.10403924600004365,112.11678832116789
113,0.16831088976095138,0.181778531039586,0.19180239990609163,0.10367032457866174,113.11783107403546
114,0.16963469599856532,0.18344793537503085,0.19366696504309192,0.10329303353143392,114.11887382690304
115,0.17097282502879368,0.18512792983930385,0.19554150265292772,0.10290801085463426,115.1199165797706
116,0.17232654387627006,0.18682088541721661,0.19742608603679793,0.10251575666341442,116.12095933263818
117,0.17369398312912643,0.1885270037097991,0.19932075924286902,0.10211671599568545,117.12200208550574
118,0.1750717225532328,0.19024516666114652,0.20122559620094274,0.10171125127282091,118.12304483837332
119,0.17645563207505024,0.19197360954073886,0.20314064059236808,0.10129972102102519,119.1240875912409
120,0.17784144322355264,0.19371030482266763,0.2050659552452859,0.10088246266150523,120.12513034410846
121,0.17922512529619009,0.19545330177682774,0.20700153361114107,0.10045992400081627,121.12617309697603
122,0.18060370194859796,0.1972010862302594,0.20894728579903518,0.10003286233636983,122.1272158498436
123,0.18198068544528892,0.19895381973803664,0.21090316734941136,0.09960214661862628,123.12825860271117
124,0.18336678413351973,0.20071418744709418,0.21286915118878758,0.09916847155075965,124.12930135557875
125,0.18476815926677334,0.20248593416499416,0.21484527451399835,0.09873232006600771,125.13034410844631
126,0.18618551712157475,0.2042712310523576,0.21683158075337985,0.09829403858206737,126.13138686131389
127,0.1876165190295196,0.2060700104714187,0.21882810831000213,0.09785389505415898,127.13242961418145
128,0.18905734001790298,0.20788091786582058,0.22083492111561429,0.09741208853259374,128.13347236704902
129,0.19050348949106669,0.20970198958261274,0.22285203761768763,0.09696880222911837,129.13451511991659
130,0.1919503931475797,0.21153103272957294,0.22487951238367446,0.09652420954229383,130.13555787278418
131,0.193393751578841,0.21336594797384706,0.22691732250129912,0.09607860196960433,131.13660062565174
132,0.1948304539037297,0.21520511692539607,0.22896537685568796,0.09563260047236884,132.1376433785193
133,0.19626501079852152,0.2170488066272626,0.23102360633994956,0.09518696044360207,133.13868613138686
134,0.19771020744535367,0.2189001216321872,0.23309197916191499,0.09474223621819262,134.13972888425445
135,0.1991734086520325,0.22076332026211468,0.2351705260541089,0.0942987730340597,135.14077163712201
136,0.20065560751963282,0.22264086413072107,0.2372592589459374,0.09385676297100486,136.14181438998958
137,0.2021542695252786,0.22453271663533356,0.23935821622360165,0.09341632120084238,137.14285714285717
138,0.20366514410664682,0.22643741781717744,0.2414674299338474,0.09297749840180074,138.14389989572473
139,0.20518324411428318,0.22835283912707433,0.2435869135881905,0.09254032181803191,139.1449426485923
140,0.2067034774140203,0.23027660044439546,0.24571670297594922,0.09210482337046345,140.14598540145988
141,0.20822106673592963,0.23220642184936924,0.24785675772937193,0.09167116209527135,141.14702815432744
142,0.20973255886153733,0.23414053391740827,0.25000698675026156,0.0912398589996465,142.148070907195
143,0.2112428506926286,0.2360792312433815,0.2521672939824687,0.09081157571618508,143.14911366006257
144,0.21276407975776201,0.23802588712338357,0.25433764928507163,0.09038676618605315,144.15015641293016
145,0.21430228877702995,0.23998481887925674,0.2565180528745647,0.08996566250711498,145.15119916579772
146,0.2158577012912252,0.24195805801360615,0.2587085067976078,0.08954833557891344,146.15224191866528
147,0.21742741362965093,0.24394524107236906,0.2609090404216834,0.0891347848834841,147.15328467153287
148,0.21900691648248427,0.24594468314200124,0.2631196529637135,0.08872493643399089,148.15432742440044
149,0.22059115276578803,0.24795410020293635,0.2653403529497813,0.08831870224385929,149.155370177268
150,0.22217494147357758,0.24997100926522875,0.26757115390969166,0.08791600184987229,150.1564129301356
151,0.22375348057694927,0.25199304198835115,0.26981200318905213,0.08751689738059515,151.15745568300315
152,0.22532340476153354,0.25401837801216254,0.272062793024353,0.08712184216627575,152.1584984358707
153,0.22689089491869868,0.2560474704826572,0.274323416689896,0.08673143861164415,153.15954118873827
154,0.22847022532581035,0.2580841574727614,0.27659383856000125,0.08634607668601994,154.16058394160586
155,0.23006857353026405,0.26013326946952087,0.2788740268008344,0.08596590092753563,155.16162669447343
156,0.23168653401548434,0.2621971043827359,0.2811639763102471,0.08559089949992485,156.162669447341
157,0.23332109118580036,0.2642753296831223,0.28346369725685533,0.08522098503345082,157.16371220020858
158,0.23496743605902243,0.2663661783977434,0.28577316436944034,0.08485599059988332,158.16475495307614
159,0.23662011521542195,0.2684672382044966,0.28809237806596283,0.08449574716651226,159.1657977059437
160,0.2382735325802185,0.2705758740990168,0.2904213267756276,0.08414008918256904,160.1668404588113
161,0.23992249336809807,0.2726895700430881,0.29275994665421934,0.08378901403243627,161.16788321167886
162,0.24156337382505402,0.27480638261450635,0.2951081097832164,0.08344293340091659,162.16892596454642
163,0.24320241053412095,0.2769268080540531,0.29746570380234305,0.08310242188709506,163.16996871741398
164,0.24485181830811567,0.27905491585087083,0.2998326805974847,0.08276783024224575,164.17101147028157
165,0.2465168459598161,0.2811952772745772,0.3022089805412451,0.08243924128018021,165.17205422314913
166,0.2481971930042322,0.2833495920400892,0.3045945934072491,0.08211659146631076,166.1730969760167
167,0.24988956468615847,0.28551713973499376,0.30698949560351413,0.08179972276619904,167.17413972888428
168,0.2515891547723009,0.28769599693484743,0.30939365155560605,0.08148840898714046,168.17518248175185
169,0.253290645234858,0.2898836301259684,0.3118070485095214,0.0811824236119978,169.1762252346194
170,0.2549886402245482,0.29207737044341636,0.3142296479033377,0.08088153755365775,170.17726798748697
171,0.2566781507705074,0.2942746706814742,0.31666137407489103,0.08058570717715989,171.17831074035456
172,0.25835588371948476,0.296473586987199,0.31910208168472787,0.0802953239864604,172.17935349322212
173,0.2600297608815337,0.2986748363377607,0.3215516566341262,0.0800109585820097,173.18039624608969
174,0.2617142855012946,0.3008830250894182,0.32401002027868137,0.07973292876450513,174.18143899895728
175,0.26341595764977166,0.30310325822765244,0.3264771036070956,0.07946128661904427,175.18248175182484
176,0.2651349456750436,0.3053374799310777,0.32895288364117176,0.07919593309700192,176.1835245046924
177,0.26686798797336986,0.3075850310912214,0.3314373046396098,0.07893665690978849,177.18456725756
178,0.26861008587780527,0.3098439238194121,0.33393032514302745,0.07868319559410204,178.18561001042755
179,0.2703556115070568,0.3121115319871499,0.33643190370999687,0.07843527350466531,179.18665276329511
180,0.27209883545385766,0.3143850597865421,0.33894198954526317,0.07819262372385148,180.18769551616268
181,0.2738344395911589,0.31666183867687137,0.34146048963746023,0.07795517466652273,181.18873826903027
182,0.27555894302269685,0.3189398233331946,0.3439872443285654,0.07772331262143836,182.18978102189783
183,0.2772794951578169,0.32121979483629093,0.34652213534655807,0.07749761587827718,183.1908237747654
184,0.27900702524975274,0.32350649933344094,0.34906505573927465,0.07727838050591258,184.19186652763298
185,0.28074561159328437,0.3258044051715159,0.3516159301261474,0.07706564438695225,185.19290928050054
186,0.28249446649420196,0.32811472444765805,0.3541747109913655,0.07685927734909646,186.1939520333681
187,0.2842501375578245,0.3304364490635746,0.3567413239255027,0.07665903643934484,187.1949947862357
188,0.2860078953789458,0.3327674430029005,0.3593157178046347,0.07646463430224462,188.19603753910326
189,0.28776250596820474,0.3351050492365906,0.36189782120870106,0.07627575591487637,189.19708029197082
190,0.2895087132141857,0.33744647322744703,0.36448757306530183,0.0760921106042241,190.19812304483838
191,0.29124167037593257,0.3397890726665974,0.36708486252579664,0.075913608630914,191.19916579770597
192,0.29295852258819277,0.34213084889898615,0.36968952102060376,0.07574064227869783,192.20020855057354
193,0.29466856578351985,0.34447288075415566,0.37230141745158823,0.07557379742922934,193.2012513034411
194,0.29638522615274826,0.3468205543257371,0.3749204264294452,0.07541336097847791,194.2022940563087
195,0.298113991774302,0.3491789066378111,0.3775464651404062,0.075259365113716,195.20333680917625
196,0.2998547371739491,0.35154941047166266,0.3801794561449588,0.07511165081883957,196.2043795620438
197,0.3016042075725117,0.35393113020749234,0.3828193148744801,0.07496995910050376,197.20542231491137
198,0.3033576244175975,0.3563218947266618,0.3854659769707046,0.07483398422322429,198.20646506777896
199,0.30510956496064445,0.3587189796544663,0.38811934564353007,0.07470338138946869,199.20750782064653
200,0.3068545387157262,0.36111948251713205,0.39077934717072327,0.07457784320172303,200.2085505735141
201,0.3085874490978107,0.3635206574581182,0.39344585469032095,0.07445726890788787,201.20959332638168
202,0.310305275775165,0.36592041982233464,0.39611869632759356,0.0743420646977743,202.21063607924924
203,0.3120149918789145,0.36831994359067105,0.39879771910245626,0.07423281667010852,203.2116788321168
204,0.31372501899447464,0.3707245379884005,0.4014827910019593,0.0741298150075207,204.2127215849844
205,0.3154380210538655,0.37313820273226134,0.40417381740548364,0.07403308780828469,205.21376433785196
206,0.317152852168436,0.37556165762046806,0.40687069544602933,0.0739424534464604,206.21480709071952
207,0.31886623447045365,0.37799365014735753,0.409573334760256,0.07385764727726535,207.21584984358708
208,0.3205738800071976,0.3804319006803841,0.412281644256796,0.07377833842570333,208.21689259645467
209,0.3222710927111134,0.38287370682455124,0.41499552017542396,0.07370417236918902,209.21793534932223
210,0.32395317987757605,0.3853162285324433,0.4177148702817303,0.07363482529962351,210.2189781021898
211,0.3256158507291297,0.38775678911767986,0.4204395541601698,0.07357019013802571,211.22002085505738
212,0.32725708810662735,0.3901933959457036,0.42316939771046647,0.07351068858329675,212.22106360792495
213,0.3288863730740337,0.39262762526203765,0.42590423024062907,0.07345690628485951,213.2221063607925
214,0.33051468073337553,0.39506556415766353,0.42864391616602515,0.07340914117452707,214.2231491136601
215,0.33214625592432523,0.3975118154936612,0.4313883401228844,0.07336740865814918,215.22419186652766
216,0.3337808505688478,0.3999673905683471,0.43413738815200703,0.07333152020687161,216.22523461939522
217,0.33541564462403783,0.4024311366689744,0.43689095953083434,0.07330120573879303,217.22627737226279
218,0.3370465489141392,0.4049007679437509,0.4396489417139188,0.07327611441147712,218.22732012513038
219,0.3386688914250915,0.4073735203012327,0.44241122439077935,0.07325588697436446,219.22836287799794
220,0.34027795811155953,0.40984647098899174,0.4451776981765256,0.07324018665528827,220.2294056308655
221,0.3418693762559547,0.41231685125117334,0.4479482138999361,0.0732289053428057,221.2304483837331
222,0.3434408420957741,0.4147825979872749,0.450722590237779,0.07322247288677532,222.23149113660065
223,0.3449975222528351,0.4172454092101485,0.453500649654749,0.07322147897314299,223.23253388946821
224,0.3465444669590963,0.4197108461589814,0.4562822504524213,0.07322622679991957,224.23357664233578
225,0.34808287440173247,0.42218219265051193,0.45906725964298517,0.07323671829911625,225.23461939520337
226,0.3496114553912349,0.4246597230477021,0.4618555561219234,0.073252764436731,226.23566214807093
227,0.3511275169249517,0.4271420011919377,0.46464702656949547,0.07327408924777128,227.2367049009385
228,0.3526277006257069,0.4296267140914032,0.46744154495323587,0.07330032898699387,228.23774765380608
229,0.3541084268815185,0.4321111515233189,0.47023899366058497,0.07333112247374833,229.23879040667364
230,0.355566118186654,0.43459250918294934,0.4730392490380763,0.07336612287290746,230.2398331595412
231,0.3569976123715094,0.43706813389644183,0.4758421561622184,0.0734052242478841,231.2408759124088
232,0.35840199882848817,0.43953610584501107,0.4786475273832948,0.07344885885191799,232.24191866527636
233,0.35978687376781937,0.44199866731706855,0.4814551836625067,0.07349762079260778,233.24296141814392
234,0.36115955567117825,0.4444623150031694,0.48426497582230615,0.07355181501720913,234.24400417101148
235,0.36252286007346063,0.44693098052397084,0.48707676018994767,0.07361143175326053,235.24504692387907
236,0.3638766272547636,0.44940526820940724,0.48989040979254755,0.07367628621928536,236.24608967674664
237,0.36521895230487644,0.45188386834478317,0.49270579710267076,0.07374608984761333,237.2471324296142
238,0.3665470423461839,0.45436449282293284,0.4955227918621131,0.07382047931745096,238.2481751824818
239,0.3678577158194175,0.4568443862591662,0.4983412677758762,0.07389909137816109,239.24921793534935
240,0.3691477157762159,0.4593206823963149,0.5011610912328861,0.07398157180134006,240.2502606882169
241,0.3704141090606598,0.4617906488648683,0.5039821030762253,0.07406781769538849,241.2513034410845
242,0.37165552198695684,0.4642523161815464,0.5068041147277048,0.07415826196328071,242.25234619395206
243,0.37287432846577345,0.4667079857157313,0.5096269470984215,0.07425350199891124,243.25338894681963
244,0.37407238399446796,0.4691629699158255,0.5124504424215122,0.07435383017566277,244.2544316996872
245,0.3752498472843691,0.47161974723491784,0.5152744554150164,0.07445923841843335,245.25547445255478
246,0.37640566086611155,0.4740782286864993,0.5180988511218508,0.07456954301464848,246.25651720542234
247,0.3775381729622803,0.47653687608742945,0.5209234953227164,0.0746844463760365,247.2575599582899
248,0.37864547013121697,0.4789934063551454,0.5237482543188177,0.07480358987832013,248.2586027111575
249,0.37972555456222423,0.48144520192983786,0.5265729943152169,0.07492660572099723,249.25964546402506
250,0.38077652901237374,0.48388955458500293,0.5293975773624298,0.07505314036173331,250.26068821689262
251,0.38179685163004723,0.4863239026419154,0.5322218417514081,0.07518309262635037,251.2617309697602
